ballc	wgbstools	dmpp_dedup	dmpp_bam
mCFrac	ENCFF072EDU.dedup	mean_meth	mean_meth
NA	NA	NA	NA
NA	NA	NA	NA
0.718750	0.218750	0.218750	0.233333
0.704762	0.457143	0.444444	0.443396
0.634409	0.319149	0.319149	0.322581
0.577465	0.126761	0.125000	0.112676
0.618182	0.075472	0.074074	0.056604
0.804598	0.344828	0.337079	0.317647
0.555556	0.147059	0.138889	0.142857
0.656250	0.437500	0.430769	0.421875
0.653266	0.328283	0.326633	0.326633
0.678322	0.209790	0.201389	0.200000
0.528571	0.141463	0.140187	0.148325
0.676806	0.400000	0.395437	0.393130
0.785714	0.598540	0.601449	0.586466
0.963303	0.880734	0.857143	0.860870
0.870000	0.717172	0.710000	0.707071
0.730769	0.527778	0.521978	0.528409
0.683453	0.407143	0.394161	0.390977
0.712121	0.323077	0.343284	0.348485
0.884615	0.648148	0.648148	0.666667
0.580808	0.168367	0.166667	0.164103
0.507692	0.138462	0.144928	0.136986
0.754098	0.528455	0.530303	0.546875
0.562500	0.161290	0.159574	0.168539
0.733333	0.483333	0.475410	0.466667
0.717391	0.622222	0.626374	0.622222
0.512500	0.034161	0.034056	0.034161
0.961039	0.844156	0.848101	0.855263
0.974790	0.914530	0.909091	0.913793
0.645390	0.355634	0.377926	0.375427
0.771930	0.651982	0.664544	0.660215
0.536313	0.168539	0.166667	0.162011
0.540741	0.118519	0.116788	0.115108
0.955882	0.850746	0.857143	0.857143
0.921053	0.842105	0.843478	0.842105
0.639053	0.183432	0.194286	0.194286
0.466387	0.029661	0.029536	0.030303
0.589404	0.126761	0.131944	0.126761
0.896104	0.842105	0.831169	0.842105
0.666667	0.561644	0.561644	0.561644
0.846154	0.743590	0.731707	0.731707
0.727273	0.454545	0.443548	0.460317
0.750000	0.492188	0.480916	0.496241
0.609023	0.224335	0.215613	0.203065
0.971698	0.934579	0.927273	0.927273
0.433735	0.243902	0.242424	0.250000
0.862069	0.761905	0.764706	0.764706
0.486339	0.092391	0.096774	0.087432
0.937500	0.625000	0.625000	0.625000
0.923077	0.653846	0.655172	0.655172
1.000000	NA	0.666667	0.666667
0.816901	0.535211	0.541667	0.535211
0.777778	0.506849	0.486842	0.486842
0.905405	0.613333	0.613333	0.597222
0.831579	0.687500	0.676768	0.686275
0.611940	0.257576	0.257576	0.245902
0.493976	0.265060	0.265060	0.265060
0.896774	0.766234	0.766234	0.766234
0.666667	0.358491	0.358491	0.358491
0.720000	0.479592	0.490000	0.473118
0.686747	0.323353	0.323529	0.323529
0.578947	0.210526	0.210526	0.210526
0.918919	0.675676	0.675676	0.675676
0.641892	0.363636	0.375839	0.375839
0.640625	0.253968	0.250000	0.269841
0.934307	0.882353	0.882353	0.882353
0.816794	0.546154	0.537879	0.550388
0.967391	0.965909	0.958333	0.957447
0.712121	0.363636	0.360902	0.360902
0.963636	0.900901	0.890756	0.891667
0.802083	0.645833	0.645833	0.637363
0.603376	0.209402	0.219917	0.216667
0.972727	0.927273	0.906780	0.906780
0.936170	0.936170	0.937500	0.936170
0.961165	0.922330	0.917431	0.906542
0.525926	0.014870	0.014706	0.014706
0.977778	0.878788	0.865672	0.864662
0.971429	0.912621	0.905660	0.909910
0.965909	0.943182	0.913978	0.913043
0.903226	0.766667	0.750000	0.753846
0.699029	0.346341	0.347826	0.350000
0.968504	0.905512	0.900000	0.906977
0.849057	0.648148	0.648148	0.641509
0.961538	0.922581	0.917197	0.916129
0.966102	0.939655	0.931624	0.922414
0.934066	0.879121	0.870968	0.869565
0.963504	0.933333	0.934783	0.933333
0.965854	0.932039	0.934579	0.933962
0.495575	0.078947	0.074074	0.074689
0.680934	0.325581	0.333333	0.328302
0.846154	0.743590	0.743590	0.743590
0.788889	0.466667	0.478723	0.483516
0.666667	0.325243	0.336449	0.336634
0.843750	0.587629	0.587629	0.578947
0.720000	0.434211	0.426667	0.426667
0.779874	0.550633	0.546584	0.543750
0.944444	0.833333	0.833333	0.833333
0.693548	0.426230	0.419355	0.418033
0.625323	0.230769	0.228346	0.233871
0.813559	0.669492	0.658333	0.658120
0.510345	0.106383	0.100000	0.100000
0.702381	0.253012	0.253012	0.253012
0.690763	0.129032	0.130081	0.125523
0.659574	0.417266	0.419580	0.421429
0.543103	0.150442	0.147826	0.147826
0.707547	0.635514	0.623853	0.636364
0.961039	0.923077	0.913580	0.910256
0.661765	0.117647	0.115942	0.115942
0.814159	0.594595	0.598214	0.598214
0.816514	0.616822	0.620370	0.620370
0.710843	0.289157	0.285714	0.289157
0.937500	0.652632	0.640000	0.642105
0.858209	0.661538	0.640288	0.637037
0.796296	0.615385	0.615385	0.600000
0.818182	0.651685	0.647727	0.640449
0.640000	0.260000	0.260000	0.260000
0.809524	0.603175	0.621212	0.621212
0.921053	0.783784	0.763158	0.763158
0.849558	0.682243	0.678899	0.678899
0.574766	0.175355	0.168224	0.155340
0.588889	0.022472	0.021277	0.021505
0.923077	0.734694	0.725490	0.734694
0.838235	0.661765	0.661765	0.661765
0.793103	0.672414	0.672414	0.684211
0.925926	0.905660	0.890909	0.888889
0.954545	0.909091	0.888889	0.887640
0.952756	0.921260	0.923664	0.928000
0.971698	0.906542	0.894737	0.890909
0.692810	0.454545	0.454545	0.437288
0.787037	0.462963	0.467890	0.468468
0.657143	0.453901	0.453901	0.432836
0.577381	0.107784	0.107784	0.097561
0.597865	0.216606	0.222615	0.211679
0.693878	0.312500	0.306122	0.320000
0.705000	0.472637	0.488038	0.480392
0.962500	0.918919	0.918919	0.918919
0.882353	0.616279	0.622222	0.633333
0.500000	0.327586	0.327586	0.333333
0.555556	0.112971	0.109756	0.106122
0.837209	0.790698	0.790698	0.790698
0.779070	0.643275	0.643275	0.629412
0.800000	0.433333	0.400000	0.451613
0.451713	0.050314	0.050157	0.042553
0.870229	0.703125	0.694656	0.689922
0.684615	0.362903	0.364341	0.349206
0.948052	0.868421	0.870130	0.868421
0.782353	0.585799	0.580838	0.578313
0.903846	0.740000	0.740000	0.740000
0.668067	0.233333	0.225806	0.214286
0.668067	0.233333	0.225806	0.214286
0.649573	0.342857	0.335260	0.329480
0.741497	0.482993	0.477124	0.469799
0.952381	0.795181	0.779070	0.779070
0.940171	0.827586	0.826087	0.807018
0.748344	0.428571	0.425676	0.430556
0.565789	0.112583	0.112583	0.111842
0.933884	0.923077	0.915254	0.915254
0.563910	0.075758	0.073529	0.074074
0.494949	0.000000	0.000000	0.000000
0.732283	0.349206	0.346457	0.338710
0.455090	0.005952	0.005917	0.000000
0.491803	0.098361	0.096000	0.096000
0.888889	0.674157	0.653061	0.649485
0.758065	0.580645	0.555556	0.566667
0.561151	0.131387	0.127660	0.122302
0.582781	0.418919	0.428571	0.458333
0.690647	0.435714	0.430556	0.423611
0.772727	0.560748	0.571429	0.571429
0.525773	0.042553	0.052632	0.053191
0.826772	0.656000	0.645669	0.626866
0.780000	0.604167	0.604167	0.617021
0.958333	0.943662	0.944444	0.942857
0.813953	0.517241	0.523256	0.523256
0.604396	0.233333	0.223404	0.223404
0.781250	0.568421	0.556701	0.569892
0.725000	0.500000	0.500000	0.500000
0.942149	0.789916	0.786885	0.777778
0.773585	0.528302	0.528302	0.519231
0.840000	0.653061	0.660000	0.645833
0.904255	0.795699	0.802083	0.797980
0.881356	0.724138	0.724138	0.724138
0.875862	0.701389	0.705479	0.699301
0.969697	0.909091	0.906250	0.900000
0.716667	0.495935	0.495935	0.495935
0.924528	0.828571	0.820755	0.820755
0.605263	0.280702	0.280702	0.274336
0.821429	0.523810	0.535714	0.530864
0.874016	0.820312	0.813953	0.813953
0.928571	0.825397	0.833333	0.833333
0.590278	0.387324	0.386207	0.383562
0.666667	0.435294	0.457317	0.460606
0.714286	0.417910	0.417910	0.423077
0.489691	0.114583	0.112613	0.114833
0.802083	0.421053	0.434783	0.428571
0.794643	0.486486	0.482143	0.495495
0.840278	0.657343	0.655172	0.655172
0.842593	0.327103	0.333333	0.333333
0.750000	0.492063	0.484375	0.492063
0.815534	0.660194	0.650943	0.627451
0.665323	0.318548	0.329365	0.328125
0.703196	0.395455	0.391892	0.389140
0.896000	0.769841	0.769841	0.771654
0.728745	0.433884	0.462121	0.455598
0.973684	0.973684	0.925000	0.923077
0.992000	0.944444	0.938931	0.937984
0.962264	0.924528	0.924528	0.923077
0.989362	0.923913	0.924731	0.925532
0.698113	0.476190	0.476190	0.476190
0.876623	0.701299	0.696203	0.690323
0.922222	0.788889	0.780220	0.777778
0.544413	0.120000	0.120000	0.120000
0.842593	0.688073	0.688073	0.700935
0.723577	0.549180	0.549180	0.528926
0.918605	0.848837	0.848837	0.847059
0.893333	0.810811	0.813333	0.824324
0.740933	0.646154	0.646154	0.645503
0.660194	0.253659	0.288991	0.288991
0.597701	0.298851	0.336898	0.336898
0.506667	0.077982	0.081818	0.080000
0.891566	0.743902	0.735751	0.740741
0.619048	0.360215	0.354167	0.354167
0.744186	0.568182	0.574468	0.574468
0.934426	0.790055	0.785714	0.785714
0.551948	0.175325	0.174194	0.182432
0.655172	0.333333	0.322835	0.322835
0.941176	0.904762	0.905109	0.908759
0.833333	0.828571	0.810811	0.810811
0.602740	0.256881	0.245614	0.243363
1.000000	0.974359	0.974359	0.974359
0.589552	0.113636	0.120301	0.115942
0.669355	0.355372	0.352459	0.322034
0.830189	0.615385	0.655172	0.636364
0.768116	0.492754	0.492958	0.485714
0.823529	0.568966	0.519685	0.563025
0.764103	0.528497	0.535354	0.520833
0.681159	0.391304	0.391304	0.400000
0.734694	0.413043	0.404255	0.391304
0.814159	0.639640	0.646018	0.651786
0.857143	0.594203	0.615385	0.615385
0.787234	0.527473	0.527473	0.545455
0.784091	0.485714	0.482955	0.479769
0.779487	0.544041	0.541237	0.536458
0.739130	0.608696	0.608696	0.625000
0.756757	0.581081	0.581081	0.602941
0.803922	0.627451	0.627451	0.641509
0.823529	0.529412	0.600000	0.562500
0.786885	0.557377	0.557377	0.580645
0.812500	0.500000	0.600000	0.562500
0.511811	0.074803	0.072797	0.068000
0.584615	0.185567	0.184615	0.184615
0.744000	0.540323	0.555556	0.555556
0.826087	0.652174	0.652174	0.652174
0.826772	0.669291	0.661538	0.654135
0.631579	0.259740	0.240000	0.232877
0.666667	0.566667	0.542857	0.485714
0.662222	0.247788	0.245614	0.239234
NA	NA	NA	NA
0.222222	0.111111	0.111111	0.111111
1.000000	NA	0.666667	0.666667
NA	NA	NA	NA
NA	NA	NA	NA
1.000000	1.000000	1.000000	1.000000
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.583333	0.166667	0.166667	0.181818
NA	NA	0.000000	0.000000
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.830189	0.666667	0.654545	0.653846
0.545455	0.181818	0.181818	0.181818
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.500000	0.250000	0.250000	0.250000
NA	NA	NA	NA
NA	NA	1.000000	1.000000
NA	NA	NA	NA
0.555556	0.166667	0.166667	0.166667
0.250000	0.142857	0.125000	0.125000
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
1.000000	NA	0.500000	0.500000
1.000000	NA	0.500000	0.500000
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
1.000000	NA	0.500000	0.500000
NA	NA	NA	NA
0.687805	0.433498	0.427885	0.427885
0.675127	0.398990	0.409756	0.409756
0.520635	0.177215	0.176656	0.178571
0.358025	0.061728	0.060976	0.060976
1.000000	0.895349	0.898876	0.894118
0.909091	0.545455	0.545455	0.545455
0.666667	0.357143	0.312500	0.312500
NA	NA	NA	0.000000
NA	NA	NA	NA
NA	NA	NA	NA
0.782609	0.568182	0.565217	0.555556
0.750000	0.085714	0.085714	0.085714
1.000000	0.000000	0.000000	0.000000
0.736842	0.684211	0.684211	0.684211
0.750000	0.500000	0.500000	0.500000
0.666667	NA	0.142857	0.200000
0.800000	0.200000	0.166667	0.166667
NA	NA	NA	NA
1.000000	NA	1.000000	1.000000
0.428571	0.428571	0.428571	0.428571
0.333333	0.333333	0.333333	0.333333
NA	NA	NA	NA
0.953125	0.812500	0.812500	0.812500
0.783784	0.243243	0.243243	0.243243
0.866667	0.533333	0.533333	0.533333
0.910714	0.814815	0.814815	0.814815
0.666667	0.565217	0.560000	0.636364
0.500000	0.307692	0.333333	0.333333
1.000000	0.666667	0.666667	0.666667
1.000000	NA	0.666667	0.666667
0.625000	0.125000	0.125000	0.125000
1.000000	0.750000	0.750000	0.750000
NA	NA	NA	NA
0.750000	0.500000	0.500000	0.500000
0.200000	0.000000	0.000000	0.000000
NA	NA	NA	NA
NA	NA	NA	NA
0.777778	0.777778	0.777778	0.777778
0.600000	0.400000	0.400000	0.400000
0.538462	0.230769	0.230769	0.230769
0.565217	0.521739	0.521739	0.521739
0.857143	0.785714	0.785714	0.785714
0.740964	0.527273	0.497175	0.514620
1.000000	NA	1.000000	1.000000
0.600000	0.000000	0.000000	0.000000
0.637931	0.137931	0.137931	0.140351
0.857143	0.178571	0.172414	0.172414
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.621622	0.200000	0.194444	0.194444
0.740741	0.407407	0.407407	0.407407
NA	NA	NA	NA
0.722581	0.215190	0.213836	0.197368
1.000000	NA	1.000000	1.000000
0.547619	0.186047	0.186047	0.190476
0.500000	0.200000	0.200000	0.200000
0.500000	0.250000	0.250000	0.250000
0.606061	0.312500	0.303030	0.303030
0.800000	0.000000	0.000000	0.000000
0.770492	0.581967	0.577236	0.577236
0.800000	0.655556	0.641304	0.641304
0.736842	0.166667	0.166667	0.166667
0.523810	0.190476	0.181818	0.181818
0.800000	0.409091	0.422222	0.418605
0.786517	0.511111	0.505495	0.476744
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.444444	0.111111	0.103448	0.103448
0.784314	0.500000	0.500000	0.500000
NA	NA	NA	NA
NA	NA	NA	NA
0.686275	0.460000	0.460000	0.460000
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.727273	0.285714	0.260870	0.272727
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
1.000000	NA	1.000000	1.000000
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.663265	0.244068	0.245098	0.245098
0.714286	0.217054	0.211679	0.225806
0.839506	0.451220	0.451220	0.448718
0.714286	0.500000	0.500000	0.500000
0.785714	0.456140	0.456140	0.456140
0.666667	NA	0.000000	0.000000
0.888889	0.000000	0.000000	0.000000
0.736264	0.388889	0.380435	0.382022
NA	NA	NA	NA
1.000000	NA	1.000000	1.000000
0.800000	0.666667	0.666667	0.666667
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.500000	NA	0.500000	0.500000
1.000000	0.928571	0.928571	0.928571
0.583333	0.000000	0.000000	0.000000
0.488372	0.348837	0.348837	0.348837
0.814815	0.730769	0.730769	0.730769
0.754717	0.452830	0.452830	0.452830
0.777778	0.488889	0.488889	0.478261
0.428571	0.285714	0.285714	0.250000
0.600000	0.600000	0.600000	0.600000
NA	NA	NA	NA
0.606557	0.360656	0.354839	0.354839
0.608696	0.043478	0.264706	0.264706
0.428571	0.236364	0.236364	0.211538
0.582278	0.178423	0.166667	0.162055
0.692308	0.517483	0.526718	0.530303
NA	NA	NA	NA
0.608696	0.227273	0.217391	0.217391
0.357143	0.111111	0.111111	0.111111
NA	NA	NA	NA
1.000000	NA	1.000000	1.000000
NA	NA	NA	NA
NA	NA	NA	NA
1.000000	NA	0.000000	0.000000
0.837209	0.651163	0.632653	0.638298
0.684211	0.578947	0.583333	0.590909
0.666667	0.166667	0.166667	0.166667
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.500000	NA	0.000000	0.000000
NA	NA	NA	NA
1.000000	1.000000	1.000000	1.000000
NA	NA	NA	NA
NA	NA	NA	NA
0.857143	0.857143	0.937500	0.937500
NA	NA	NA	NA
0.000000	NA	0.000000	0.000000
NA	NA	NA	NA
0.833333	0.500000	0.500000	0.500000
0.944444	0.944444	0.944444	0.944444
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	0.000000
NA	NA	NA	0.000000
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.419355	0.161290	0.161290	0.161290
1.000000	NA	0.000000	0.000000
1.000000	0.714286	0.714286	0.714286
0.000000	NA	0.000000	0.000000
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.800000	0.200000	0.200000	0.200000
0.500000	NA	0.500000	0.500000
0.733333	0.333333	0.450000	0.450000
0.571429	0.285714	0.384615	0.384615
0.523810	0.333333	0.423077	0.423077
0.500000	0.500000	0.500000	0.500000
0.821429	0.366667	0.366667	0.366667
NA	NA	NA	NA
0.750000	0.750000	0.750000	0.750000
0.800000	0.600000	0.666667	0.666667
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.000000	NA	0.000000	0.000000
0.000000	NA	0.000000	0.000000
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
1.000000	NA	0.000000	0.000000
1.000000	NA	0.000000	0.000000
NA	NA	NA	NA
1.000000	NA	1.000000	1.000000
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.615385	0.230769	0.285714	0.285714
0.551724	0.192308	0.192308	0.192308
0.617647	0.205882	0.205882	0.205882
0.710000	0.340000	0.346535	0.336634
0.666667	0.442623	0.451613	0.451613
0.783333	0.500000	0.508197	0.516667
0.888889	0.661417	0.661417	0.658333
0.670659	0.156627	0.148571	0.142012
0.695906	0.403509	0.402299	0.395349
0.818182	0.676768	0.680000	0.680000
0.612500	0.098765	0.087500	0.087500
0.627451	0.333333	0.326923	0.300000
0.715385	0.519685	0.507812	0.515625
0.876923	0.727273	0.717391	0.720588
0.934132	0.904762	0.910615	0.905556
0.939163	0.865385	0.859848	0.859922
0.775862	0.526316	0.526316	0.517241
0.840708	0.675676	0.678261	0.686957
0.757009	0.459330	0.452830	0.448598
0.758065	0.516129	0.516129	0.524590
0.789474	0.500000	0.512821	0.512821
0.609890	0.207865	0.208791	0.208791
0.893103	0.708333	0.699647	0.696429
0.519417	0.295567	0.294118	0.294416
0.858974	0.675159	0.675159	0.688312
0.887324	0.802817	0.802817	0.805970
0.833333	0.666667	0.648649	0.666667
0.931034	0.913793	0.915966	0.916667
0.829787	0.595745	0.604167	0.586957
0.773913	0.607930	0.602564	0.600858
0.862500	0.750000	0.746988	0.746988
0.596000	0.220884	0.220884	0.226337
1.000000	0.953488	0.953488	0.951220
0.944882	0.896825	0.876923	0.881890
0.763636	0.495413	0.486486	0.490741
0.704000	0.471545	0.480000	0.480000
0.813187	0.685393	0.677419	0.677419
NA	NA	NA	NA
NA	NA	NA	NA
0.731343	0.393939	0.393939	0.402985
0.794118	0.641791	0.647059	0.646154
0.868852	0.666667	0.671875	0.671875
0.883721	0.805882	0.803468	0.807453
0.913386	0.811024	0.809160	0.811024
0.609551	0.194842	0.191549	0.194286
0.946429	0.824561	0.824561	0.821429
0.540984	0.007229	0.007282	0.007317
0.847561	0.748466	0.748466	0.745223
0.702703	0.283784	0.272727	0.276316
0.828829	0.630631	0.622807	0.616071
0.798165	0.596154	0.594340	0.574257
0.750000	0.541667	0.533333	0.532468
0.784091	0.541176	0.540230	0.537500
0.882353	0.808824	0.802817	0.802817
0.616279	0.406977	0.393258	0.402174
0.417910	0.070352	0.066667	0.066667
0.952381	0.823529	0.823529	0.821429
0.912621	0.882353	0.859813	0.881818
0.972414	0.930070	0.923611	0.924658
0.865385	0.740385	0.747573	0.747573
0.568627	0.421569	0.425743	0.438776
0.892857	0.827586	0.833333	0.833333
0.899522	0.830918	0.813084	0.804878
0.940299	0.794118	0.782609	0.791045
0.804124	0.551020	0.549020	0.550000
0.730769	0.423077	0.444444	0.444444
0.683168	0.360000	0.368932	0.370000
0.670455	0.397727	0.397727	0.404762
0.566038	0.320755	0.309091	0.309091
0.684211	0.275000	0.285714	0.285714
0.636364	0.318182	0.318182	0.333333
0.581152	0.168421	0.165829	0.164103
0.522523	0.141593	0.140351	0.145299
0.710843	0.493976	0.493976	0.481928
0.608696	0.173913	0.180000	0.183673
0.542857	0.289855	0.289855	0.277778
0.808511	0.456522	0.456522	0.466667
0.741935	0.440860	0.427083	0.425532
0.661972	0.326241	0.319444	0.326241
0.714286	0.380000	0.394137	0.380952
0.836431	0.613383	0.635088	0.650909
0.957746	0.943662	0.943662	0.944444
0.969697	0.939394	0.940000	0.938144
0.492212	0.084112	0.085890	0.085890
0.562162	0.097297	0.097035	0.100543
0.888889	0.750000	0.744828	0.753425
0.804598	0.505618	0.500000	0.500000
0.706587	0.395210	0.393939	0.402516
0.573529	0.185714	0.185714	0.179104
0.620000	0.257732	0.252525	0.247525
0.545455	0.081081	0.080214	0.085106
0.828571	0.657143	0.653333	0.666667
0.688596	0.409692	0.411255	0.403509
0.915929	0.819820	0.813333	0.821918
0.804598	0.597701	0.597701	0.604651
0.800000	0.573333	0.573333	0.581081
0.791209	0.670330	0.659574	0.666667
0.601449	0.116788	0.108844	0.108844
0.787611	0.607143	0.613445	0.616667
0.647059	0.333333	0.333333	0.333333
0.846154	0.641221	0.636364	0.630769
0.683333	0.300000	0.300000	0.300000
0.750000	0.403846	0.396226	0.411765
0.629032	0.303279	0.317460	0.322581
0.597122	0.086331	0.083333	0.078947
0.536232	0.235294	0.239437	0.242857
0.756098	0.337500	0.337500	0.337500
0.588000	0.230769	0.228682	0.226562
0.570707	0.183673	0.176768	0.178571
0.768116	0.517241	0.512195	0.509804
0.741176	0.511628	0.511628	0.511628
0.760000	0.580000	0.580000	0.580000
0.969697	0.687500	0.638889	0.628571
0.595833	0.271967	0.278008	0.274262
0.892308	0.812500	0.815385	0.803279
0.715517	0.408696	0.400000	0.401786
0.719424	0.492754	0.492754	0.503597
0.861111	0.591549	0.602740	0.600000
0.935897	0.905405	0.893333	0.893333
0.646154	0.308642	0.319149	0.313846
0.662338	0.217105	0.215686	0.217105
0.686567	0.388060	0.382353	0.369231
0.964646	0.832487	0.830846	0.826733
0.901786	0.774775	0.769912	0.776786
0.852273	0.620690	0.617978	0.617978
0.781513	0.539130	0.558333	0.559322
0.733333	0.500000	0.493671	0.500000
0.496324	0.111940	0.112782	0.112782
0.838384	0.663265	0.666667	0.683168
0.842105	0.583333	0.583333	0.558824
0.783505	0.587629	0.587629	0.587629
0.842857	0.607143	0.578512	0.590164
0.847826	0.594203	0.563025	0.575000
0.862319	0.678832	0.666667	0.673913
0.694444	0.397260	0.391892	0.400000
0.840580	0.647059	0.647059	0.647059
0.806452	0.628099	0.631148	0.631148
0.587302	0.301587	0.296875	0.311475
0.675676	0.270270	0.263158	0.250000
0.727273	0.641509	0.642857	0.603774
0.837838	0.837838	0.837838	0.833333
0.833333	0.709677	0.709677	0.709677
0.629630	0.259259	0.259259	0.259259
0.703518	0.318408	0.312195	0.312195
0.507645	0.015528	0.015432	0.012579
0.928571	0.855422	0.852071	0.859649
0.869919	0.819672	0.821138	0.826772
0.898305	0.793388	0.804878	0.801653
0.863636	0.674419	0.673684	0.666667
0.818182	0.181818	0.166667	0.166667
NA	NA	NA	NA
0.836601	0.776316	0.767742	0.764706
NA	NA	NA	NA
0.861702	0.720430	0.720430	0.742574
0.913295	0.821839	0.813559	0.823204
0.754902	0.544554	0.539216	0.535354
0.861314	0.697842	0.702128	0.702128
0.920354	0.767857	0.765217	0.769912
0.895238	0.721154	0.722222	0.729730
0.779070	0.609195	0.600000	0.613636
0.875000	0.779070	0.775281	0.781609
0.625000	0.367347	0.367347	0.375000
0.773810	0.500000	0.494118	0.494118
0.805310	0.619469	0.608696	0.609091
0.817391	0.632479	0.627119	0.632479
0.818792	0.613559	0.621160	0.619565
0.777778	0.694444	0.698630	0.694444
0.793478	0.673913	0.673913	0.670330
0.660377	0.358491	0.362500	0.364780
0.634831	0.298851	0.305085	0.306818
0.928571	0.787879	0.791045	0.787879
0.916667	0.779661	0.783333	0.779661
0.920455	0.797753	0.791209	0.797872
0.580247	0.345679	0.341176	0.341176
0.567669	0.159091	0.151079	0.159091
0.550505	0.177665	0.176768	0.175879
0.795918	0.551020	0.540000	0.521739
1.000000	1.000000	1.000000	1.000000
0.807692	0.538462	0.528302	0.510204
0.849741	0.651042	0.644330	0.644330
0.789855	0.618705	0.601351	0.601351
0.600000	0.229508	0.217105	0.213333
0.877419	0.769737	0.766234	0.766234
0.893855	0.796512	0.788571	0.788571
0.508651	0.003448	0.003333	0.003300
0.981308	0.943925	0.935780	0.935780
0.750000	0.411765	0.407407	0.407407
0.828358	0.654135	0.647059	0.644928
0.880342	0.760684	0.760684	0.756757
0.833333	0.680000	0.684211	0.693333
0.759259	0.461538	0.461538	0.460000
0.632184	0.228070	0.226744	0.226744
0.727273	0.445946	0.447368	0.448718
0.819444	0.507042	0.507042	0.503546
0.614130	0.291209	0.295455	0.289017
0.888889	0.687500	0.687500	0.692308
0.734694	0.260000	0.254902	0.260000
0.411765	0.176471	0.166667	0.166667
0.595960	0.385417	0.386139	0.390000
0.929412	0.813253	0.807018	0.800000
0.890710	0.755556	0.747253	0.741573
0.806667	0.554054	0.540373	0.528662
0.708861	0.556962	0.550000	0.544304
0.795455	0.522727	0.522727	0.511111
0.928571	0.907216	0.900000	0.900000
0.845070	0.746479	0.756757	0.753425
0.939655	0.886792	0.893805	0.901786
0.900000	0.815476	0.814371	0.814371
0.590164	0.215470	0.214286	0.207650
0.898551	0.633803	0.625000	0.638889
0.829457	0.687500	0.692308	0.702290
0.862069	0.707143	0.702128	0.697842
0.964286	0.879518	0.858824	0.870588
0.546828	0.024390	0.025788	0.026087
0.545741	0.019048	0.020833	0.021084
